snapshot_date,player_name,team_name,competition,position,age,predicted_value_eur,form_multiplier,contract_modifier,form_score,goals_recent,assists_recent,matches_played_recent,dynamic_value_eur,value_delta_pct
2026-09-12,Rayan Aït Nouri,Wolverhampton Wanderers FC,PL,,23.15400410677618,22365900.0,1.0,1.0,0.0,0,0,0,22365900.0,0.0
2026-09-12,Deniz Undav,VfB Stuttgart,BL1,,28.03559206023272,22340788.0,1.0,0.95,0.0,0,0,0,21223749.0,-5.0
2026-09-12,Daniel Maldini,Atalanta BC,SA,,22.806297056810404,22129372.0,0.91,1.0,0.2,1,0,3,20137729.0,-9.0
2026-09-12,Habib Diarra,RC Strasbourg Alsace,FL1,,20.577686516084874,21989432.0,1.0,1.0,0.0,0,0,0,21989432.0,0.0
2026-09-12,Raphaël Guerreiro,FC Bayern München,BL1,,30.60917180013689,21963820.0,1.0,0.82,0.0,0,0,0,18010332.0,-18.0
2026-09-12,Oihan Sancet,Athletic Club,PD,,24.268309377138944,21925020.0,0.91,1.0,0.2,1,0,5,19951768.0,-9.0
2026-09-12,Jonas Wind,VfL Wolfsburg,BL1,,25.481177275838466,21905084.0,1.0,0.95,0.0,0,0,0,20809830.0,-5.0
2026-09-12,Kenan Yıldız,Juventus FC,SA,,19.24435318275154,21637124.0,1.0,1.0,0.0,0,0,0,21637124.0,0.0
2026-09-12,Alberto Moleiro,UD Las Palmas,PD,,20.83778234086242,21106896.0,1.0,1.0,0.0,0,0,0,21106896.0,0.0
2026-09-12,Eliesse Ben Seghir,AS Monaco FC,FL1,,19.45516769336071,21106092.0,1.0,1.0,0.0,0,0,0,21106092.0,0.0
2026-09-12,Tammy Abraham,AC Milan,SA,,26.830937713894592,21086252.0,1.0,0.95,0.0,0,0,0,20031939.0,-5.0
2026-09-12,Nico Paz,Como 1907,SA,,19.89596167008898,20909352.0,0.91,1.0,0.2,1,0,3,19027510.0,-9.0
2026-09-12,Roberto Piccoli,Cagliari Calcio,SA,,23.509924709103355,20601996.0,0.91,1.0,0.2,1,0,3,18747816.0,-9.0
2026-09-12,Moses Simon,FC Nantes,FL1,,29.05681040383299,20274120.0,1.0,0.95,0.0,0,0,0,19260414.0,-5.0
2026-09-12,Yangel Herrera,Girona FC,PD,,26.56536618754278,20265768.0,0.91,0.95,0.2,1,0,5,17519756.0,-13.6
2026-09-12,Tom Bischof,TSG 1899 Hoffenheim,BL1,,19.09377138945928,20089352.0,1.0,1.0,0.0,0,0,0,20089352.0,0.0
2026-09-12,Mario Pašalić,Atalanta BC,SA,,29.475701574264203,20085292.0,1.0,0.95,0.0,0,0,0,19081027.0,-5.0
2026-09-12,Eldor Shomurodov,AS Roma,SA,,29.09240246406571,20019696.0,1.0,0.95,0.0,0,0,0,19018711.0,-5.0
2026-09-12,Cucurella,Chelsea FC,PL,,26.028747433264886,19991764.0,1.0,0.95,0.0,0,0,0,18992176.0,-5.0
2026-09-12,Nico Williams,Athletic Club,PD,,22.05612594113621,19918688.0,0.91,1.0,0.2,1,0,5,18126006.0,-9.0
2026-09-12,Gustav Isaksen,SS Lazio,SA,,23.28542094455852,19690384.0,1.0,1.0,0.0,0,0,0,19690384.0,0.0
2026-09-12,Heung-min Son,Tottenham Hotspur FC,PL,,32.06570841889117,19526048.0,1.0,0.82,0.0,0,0,0,16011359.0,-18.0
2026-09-12,Óscar Mingueza,RC Celta de Vigo,PD,,25.22108145106092,19501784.0,1.0,0.95,0.0,0,0,0,18526695.0,-5.0
2026-09-12,Mika Biereth,AS Monaco FC,FL1,,21.47843942505133,19464324.0,1.0,1.0,0.0,0,0,0,19464324.0,0.0
2026-09-12,Nicolas Pépé,Villarreal CF,PD,,29.177275838466805,19434052.0,0.97,0.95,0.4,2,0,4,17908479.0,-7.8
2026-09-12,Simon Sohm,Parma Calcio 1913,SA,,23.307323750855577,19412640.0,1.0,1.0,0.0,0,0,0,19412640.0,0.0
2026-09-12,Anastasios Douvikas,RC Celta de Vigo,PD,,24.99931553730321,19184792.0,0.97,1.0,0.4,2,0,3,18609248.0,-3.0
2026-09-12,Ridle Baku,RB Leipzig,BL1,,26.31622176591376,19114520.0,0.97,0.95,0.4,2,0,2,17614030.0,-7.9
2026-09-12,Yacine Adli,ACF Fiorentina,SA,,24.0082135523614,19108104.0,1.0,1.0,0.0,0,0,0,19108104.0,0.0
2026-09-12,Zuriko Davitashvili,AS Saint-Étienne,FL1,,23.457905544147845,18922156.0,1.0,1.0,0.0,0,0,0,18922156.0,0.0
2026-09-12,Lorenzo Colombo,Empoli FC,SA,,22.40109514031485,18816812.0,1.0,1.0,0.0,0,0,0,18816812.0,0.0
2026-09-12,Chris Wood,Nottingham Forest FC,PL,,32.65160848733744,18768136.0,1.0,0.82,0.0,0,0,0,15389872.0,-18.0
2026-09-12,Gaetano Oristanio,Venezia FC,SA,,21.842573579739906,18683664.0,1.0,1.0,0.0,0,0,0,18683664.0,0.0
2026-09-12,Shuto Machino,Holstein Kiel,BL1,,24.83778234086242,18640808.0,1.0,1.0,0.0,0,0,0,18640808.0,0.0
2026-09-12,Christian Nørgaard,Brentford FC,PL,,30.39561943874059,18453212.0,1.0,0.82,0.0,0,0,0,15131634.0,-18.0
2026-09-12,Santiago Castro,Bologna FC 1909,SA,,19.86858316221766,18200628.0,1.0,1.0,0.0,0,0,0,18200628.0,0.0
2026-09-12,Jonathan Rowe,Olympique de Marseille,FL1,,21.256673511293634,18180608.0,1.0,1.0,0.0,0,0,0,18180608.0,0.0
2026-09-12,Joško Gvardiol,Manchester City FC,PL,,22.521560574948666,18149564.0,0.95,1.0,0.3333,1,1,3,17242086.0,-5.0
2026-09-12,Mateo Kovačić,Manchester City FC,PL,,30.23956194387405,17851760.0,1.0,0.82,0.0,0,0,0,14638443.0,-18.0
2026-09-12,Mitchel Bakker,Lille OSC,FL1,,24.11498973305955,17366332.0,1.0,1.0,0.0,0,0,0,17366332.0,0.0
2026-09-12,Nikola Vlašić,Torino FC,SA,,26.82546201232033,17324680.0,1.0,0.95,0.0,0,0,0,16458446.0,-5.0
2026-09-12,Yankubah Minteh,Brighton & Hove Albion FC,PL,,20.02737850787132,17277884.0,1.0,1.0,0.0,0,0,0,17277884.0,0.0
2026-09-12,Hans Nicolussi Caviglia,Venezia FC,SA,,24.12046543463381,17043728.0,1.0,1.0,0.0,0,0,0,17043728.0,0.0
2026-09-12,Bryan Cristante,AS Roma,SA,,29.415468856947296,16686040.0,1.0,0.95,0.0,0,0,0,15851738.0,-5.0
2026-09-12,Keito Nakamura,Stade de Reims,FL1,,24.01095140314853,16321067.0,1.0,1.0,0.0,0,0,0,16321067.0,0.0
2026-09-12,Patrick Cutrone,Como 1907,SA,,26.576317590691307,16281114.0,1.0,0.95,0.0,0,0,0,15467058.0,-5.0
2026-09-12,Emre Can,Borussia Dortmund,BL1,,30.55167693360712,16211888.0,1.0,0.82,0.0,0,0,0,13293748.0,-18.0
2026-09-12,Nathaniel Brown,Eintracht Frankfurt,BL1,,21.127994524298423,16116406.0,1.0,1.0,0.0,0,0,0,16116406.0,0.0
2026-09-12,Jacob Bruun Larsen,VfB Stuttgart,BL1,,25.867214236824093,16110167.0,1.0,0.95,0.0,0,0,0,15304659.0,-5.0
2026-09-12,Boulaye Dia,SS Lazio,SA,,27.707049965776864,15970656.0,1.0,0.95,0.0,0,0,0,15172123.0,-5.0
2026-09-12,Hugo Duro,Valencia CF,PD,,24.725530458590008,15919684.0,1.0,1.0,0.0,0,0,0,15919684.0,0.0
2026-09-12,Brais Méndez,Real Sociedad de Fútbol,PD,,27.564681724846,15909576.0,1.0,0.95,0.0,0,0,0,15114097.0,-5.0
2026-09-12,Mattias Svanberg,VfL Wolfsburg,BL1,,25.571526351813823,15850785.0,1.0,0.95,0.0,0,0,0,15058246.0,-5.0
2026-09-12,Nadir Zortea,Cagliari Calcio,SA,,25.11978097193703,15802938.0,1.0,0.95,0.0,0,0,0,15012791.0,-5.0
2026-09-12,Marco Brescianini,Atalanta BC,SA,,24.531143052703623,15790133.0,1.0,1.0,0.0,0,0,0,15790133.0,0.0
2026-09-12,Lucas Beltrán,ACF Fiorentina,SA,,23.107460643394933,15695518.0,1.0,1.0,0.0,0,0,0,15695518.0,0.0
2026-09-12,Folarin Balogun,AS Monaco FC,FL1,,23.08008213552361,15598405.0,1.0,1.0,0.0,0,0,0,15598405.0,0.0
2026-09-12,Jens Odgaard,Bologna FC 1909,SA,,25.3388090349076,15485610.0,1.0,0.95,0.0,0,0,0,14711330.0,-5.0
2026-09-12,Lassine Sinayoko,AJ Auxerre,FL1,,24.648870636550303,15325149.0,1.03,1.0,0.6,4,0,3,15784903.0,3.0
2026-09-12,Stephy Mavididi,Leicester City FC,PL,,26.17111567419576,15293583.0,1.0,0.95,0.0,0,0,0,14528904.0,-5.0
2026-09-12,Samuel Szmodics,Ipswich Town FC,PL,,28.854209445585216,15099962.0,1.0,0.95,0.0,0,0,0,14344964.0,-5.0
2026-09-12,Youssouf Ndayishimiye,OGC Nice,FL1,,25.76317590691308,14924071.0,1.0,0.95,0.0,0,0,0,14177867.0,-5.0
2026-09-12,Jacopo Fazzini,Empoli FC,SA,,21.37987679671458,14923672.0,1.0,1.0,0.0,0,0,0,14923672.0,0.0
2026-09-12,Can Uzun,Eintracht Frankfurt,BL1,,18.72142368240931,14663159.0,0.97,1.0,0.4,2,0,3,14223264.0,-3.0
2026-09-12,Ayoze Pérez,Villarreal CF,PD,,31.00889801505818,14418134.0,1.0,0.82,0.0,0,0,0,11822870.0,-18.0
2026-09-12,Iñaki Williams,Athletic Club,PD,,30.13004791238877,14356445.0,1.0,0.82,0.0,0,0,0,11772285.0,-18.0
2026-09-12,Lorenzo Lucca,Udinese Calcio,SA,,23.89048596851472,14319936.0,1.0,1.0,0.0,0,0,0,14319936.0,0.0
2026-09-12,Takumi Minamino,AS Monaco FC,FL1,,29.541409993155373,14281858.0,1.0,0.95,0.0,0,0,0,13567765.0,-5.0
2026-09-12,Mattia Zaccagni,SS Lazio,SA,,29.127994524298423,14245185.0,1.0,0.95,0.0,0,0,0,13532926.0,-5.0
2026-09-12,Mahdi Camara,Stade Brestois 29,FL1,,26.0889801505818,14235759.0,1.0,0.95,0.0,0,0,0,13523971.0,-5.0
2026-09-12,Rolando Mandragora,ACF Fiorentina,SA,,27.091033538672143,14189810.0,0.91,0.95,0.2,1,0,3,12267091.0,-13.5
2026-09-12,Cyle Larin,RCD Mallorca,PD,,29.29226557152635,14133411.0,1.0,0.95,0.0,0,0,0,13426740.0,-5.0
2026-09-12,Robin Hack,Borussia Mönchengladbach,BL1,,25.93018480492813,14040553.0,1.0,0.95,0.0,0,0,0,13338525.0,-5.0
2026-09-12,Andrea Pinamonti,Genoa CFC,SA,,25.204654346338124,14015028.0,1.0,0.95,0.0,0,0,0,13314277.0,-5.0
2026-09-12,Umar Sadiq,Valencia CF,PD,,27.49349760438056,14004767.0,0.91,0.95,0.2,1,0,3,12107121.0,-13.6
2026-09-12,Romano Schmid,SV Werder Bremen,BL1,,24.511978097193705,13968778.0,1.0,1.0,0.0,0,0,0,13968778.0,0.0
2026-09-12,Vedat Muriqi,RCD Mallorca,PD,,30.272416153319643,13933467.0,1.0,0.82,0.0,0,0,0,11425443.0,-18.0
2026-09-12,Abdallah Sima,Stade Brestois 29,FL1,,23.123887748117728,13901295.0,1.0,1.0,0.0,0,0,0,13901295.0,0.0
2026-09-12,Edon Zhegrova,Lille OSC,FL1,,25.3388090349076,13874673.0,1.0,0.95,0.0,0,0,0,13180939.0,-5.0
2026-09-12,Gabriel Strefezza,Como 1907,SA,,27.28815879534565,13832290.0,1.0,0.95,0.0,0,0,0,13140676.0,-5.0
2026-09-12,Dennis Man,Parma Calcio 1913,SA,,25.932922655715263,13817998.0,1.0,0.95,0.0,0,0,0,13127098.0,-5.0
2026-09-12,Aimar Oroz,CA Osasuna,PD,,22.6776180698152,13682069.0,1.0,1.0,0.0,0,0,0,13682069.0,0.0
2026-09-12,Malick Fofana,Olympique Lyonnais,FL1,,19.33744010951403,13678729.0,0.91,1.0,0.2,1,0,2,12447643.0,-9.0
2026-09-12,Cucho Hernández,Real Betis Balompié,PD,,25.28405201916496,13645296.0,1.0,0.95,0.0,0,0,0,12963031.0,-5.0
2026-09-12,Thilo Kehrer,AS Monaco FC,FL1,,27.860369609856264,13641601.0,1.0,0.95,0.0,0,0,0,12959521.0,-5.0
2026-09-12,Tim Kleindienst,Borussia Mönchengladbach,BL1,,28.919917864476385,13598218.0,1.0,0.95,0.0,0,0,0,12918307.0,-5.0
2026-09-12,Matias Fernandez-Pardo,Lille OSC,FL1,,19.49075975359343,13346757.0,1.0,1.0,0.0,0,0,0,13346757.0,0.0
2026-09-12,Antonio Nusa,RB Leipzig,BL1,,19.290896646132783,13194458.0,0.91,1.0,0.2,1,0,2,12006957.0,-9.0
2026-09-12,Vitinha,Paris Saint-Germain FC,FL1,,24.465434633812457,13146628.0,0.95,1.0,0.3333,1,1,3,12489297.0,-5.0
2026-09-12,Antony,Real Betis Balompié,PD,,24.435318275154003,13067928.0,1.0,1.0,0.0,0,0,0,13067928.0,0.0
2026-09-12,Marshall Munetsi,Stade de Reims,FL1,,28.109514031485283,12925466.0,1.0,0.95,0.0,0,0,0,12279193.0,-5.0
2026-09-12,Pablo Torre,FC Barcelona,PD,,21.3305954825462,12907309.0,1.0,1.0,0.0,0,0,0,12907309.0,0.0
2026-09-12,Zakaria Aboukhlal,Toulouse FC,FL1,,24.4517453798768,12844414.0,1.0,1.0,0.0,0,0,0,12844414.0,0.0
2026-09-12,Robert Lewandowski,FC Barcelona,PD,,35.945242984257355,12799196.0,1.0,0.65,0.0,0,0,0,8319477.0,-35.0
2026-09-12,Pablo Rosario,OGC Nice,FL1,,27.564681724846,12788800.0,1.0,0.95,0.0,0,0,0,12149360.0,-5.0
2026-09-12,Giovanni Fabbian,Bologna FC 1909,SA,,21.54688569472964,12734107.0,1.0,1.0,0.0,0,0,0,12734107.0,0.0
2026-09-12,Sebastiano Esposito,Empoli FC,SA,,22.083504449007528,12672153.0,1.0,1.0,0.0,0,0,0,12672153.0,0.0
2026-09-12,Santi Comesaña,Villarreal CF,PD,,27.822039698836413,12573921.0,1.0,0.95,0.0,0,0,0,11945225.0,-5.0
2026-09-12,Raúl Moro,Real Valladolid CF,PD,,21.65639972621492,12507401.0,1.0,1.0,0.0,0,0,0,12507401.0,0.0
2026-09-12,Marash Kumbulla,RCD Espanyol de Barcelona,PD,,24.47912388774812,12414755.0,1.0,1.0,0.0,0,0,0,12414755.0,0.0
2026-09-12,Facundo Buonanotte,Leicester City FC,PL,,19.60574948665298,12401715.0,1.0,1.0,0.0,0,0,0,12401715.0,0.0
2026-09-12,Paul Wanner,1. FC Heidenheim 1846,BL1,,18.60643394934976,12265205.0,1.0,1.0,0.0,0,0,0,12265205.0,0.0
2026-09-12,Matteo Cancellieri,Parma Calcio 1913,SA,,22.466803559206024,12187109.0,0.91,1.0,0.2,1,0,4,11090269.0,-9.0
2026-09-12,Gaëtan Laborde,OGC Nice,FL1,,30.24777549623545,12037499.0,1.0,0.82,0.0,0,0,0,9870749.0,-18.0
2026-09-12,Sofiane Diop,OGC Nice,FL1,,24.145106091718,11996517.0,1.0,1.0,0.0,0,0,0,11996517.0,0.0
2026-09-12,Antoine Griezmann,Club Atlético de Madrid,PD,,33.36618754277892,11980397.0,1.0,0.82,0.0,0,0,0,9823926.0,-18.0
2026-09-12,Matthis Abline,FC Nantes,FL1,,21.347022587268995,11957887.0,1.0,1.0,0.0,0,0,0,11957887.0,0.0
2026-09-12,Javi Puado,RCD Espanyol de Barcelona,PD,,26.187542778918548,11888276.0,1.0,0.95,0.0,0,0,0,11293862.0,-5.0
2026-09-12,Isco,Real Betis Balompié,PD,,32.27926078028747,11698408.0,1.0,0.82,0.0,0,0,0,9592695.0,-18.0
2026-09-12,Sandro,UD Las Palmas,PD,,29.065023956194388,11669615.0,1.0,0.95,0.0,0,0,0,11086134.0,-5.0
2026-09-12,Amin Sarr,Hellas Verona FC,SA,,23.392197125256672,11649844.0,1.0,1.0,0.0,0,0,0,11649844.0,0.0
2026-09-12,Samuel Mbangula,Juventus FC,SA,,20.542094455852155,11525237.0,1.0,1.0,0.0,0,0,0,11525237.0,0.0
2026-09-12,Álex Berenguer,Athletic Club,PD,,29.078713210130047,11494261.0,0.91,0.95,0.2,1,0,5,9936789.0,-13.5
2026-09-12,Fabian Schär,Newcastle United FC,PL,,32.616016427104725,11220847.0,1.0,0.82,0.0,0,0,0,9201095.0,-18.0
2026-09-12,Jens Stage,SV Werder Bremen,BL1,,27.72895277207392,11113073.0,1.0,0.95,0.0,0,0,0,10557419.0,-5.0
2026-09-12,Giovanni Di Lorenzo,SSC Napoli,SA,,30.99247091033539,11072809.0,1.0,0.82,0.0,0,0,0,9079703.0,-18.0
2026-09-12,Gorka Guruzeta,Athletic Club,PD,,27.88501026694045,11007741.0,1.0,0.95,0.0,0,0,0,10457354.0,-5.0
2026-09-12,Arnaut Danjuma,Girona FC,PD,,27.498973305954827,10915164.0,1.0,0.95,0.0,0,0,0,10369406.0,-5.0
2026-09-12,Frank Magri,Toulouse FC,FL1,,24.908966461327857,10798209.0,1.0,1.0,0.0,0,0,0,10798209.0,0.0
2026-09-12,Matteo Politano,SSC Napoli,SA,,30.99520876112252,10251423.0,0.91,0.82,0.2,1,0,3,7649612.0,-25.4
2026-09-12,Gaëtan Perrin,AJ Auxerre,FL1,,28.150581793292265,10162047.0,1.0,0.95,0.0,0,0,0,9653945.0,-5.0
2026-09-12,Kevin De Bruyne,Manchester City FC,PL,,33.09514031485284,10102157.0,0.95,0.82,0.3333,1,1,3,7869580.0,-22.1
2026-09-12,Danny Welbeck,Brighton & Hove Albion FC,PL,,33.68104038329911,10053047.0,1.0,0.82,0.0,0,0,0,8243499.0,-18.0
2026-09-12,Mauro Arambarri,Getafe CF,PD,,28.83778234086242,9827063.0,1.0,0.95,0.0,0,0,0,9335710.0,-5.0
2026-09-12,Corentin Tolisso,Olympique Lyonnais,FL1,,29.9958932238193,9797530.0,1.0,0.95,0.0,0,0,0,9307654.0,-5.0
2026-09-12,Armin Gigovic,Holstein Kiel,BL1,,22.321697467488026,9771179.0,1.0,1.0,0.0,0,0,0,9771179.0,0.0
2026-09-12,Michael Keane,Everton FC,PL,,31.55373032169747,9733048.0,1.0,0.82,0.0,0,0,0,7981099.0,-18.0
2026-09-12,Yann Gboho,Toulouse FC,FL1,,23.54551676933607,9640667.0,1.0,1.0,0.0,0,0,0,9640667.0,0.0
2026-09-12,Thomas Partey,Arsenal FC,PL,,31.134839151266256,9595447.0,1.0,0.82,0.0,0,0,0,7868267.0,-18.0
2026-09-12,Franck Honorat,Borussia Mönchengladbach,BL1,,27.97262149212868,9546050.0,1.0,0.95,0.0,0,0,0,9068748.0,-5.0
2026-09-12,Paulo Dybala,AS Roma,SA,,30.71047227926078,9478232.0,1.0,0.82,0.0,0,0,0,7772150.0,-18.0
2026-09-12,Lucas Höler,SC Freiburg,BL1,,30.06160164271047,9427568.0,1.0,0.82,0.0,0,0,0,7730606.0,-18.0
2026-09-12,Samuel Essende,FC Augsburg,BL1,,26.521560574948666,9318053.0,1.0,0.95,0.0,0,0,0,8852150.0,-5.0
2026-09-12,Marvin Ducksch,SV Werder Bremen,BL1,,30.403832991101982,9183902.0,1.0,0.82,0.0,0,0,0,7530800.0,-18.0
2026-09-12,Vincenzo Grifo,SC Freiburg,BL1,,31.318275154004105,9174727.0,1.0,0.82,0.0,0,0,0,7523276.0,-18.0
2026-09-12,Paul Onuachu,Southampton FC,PL,,30.17932922655715,9139028.0,1.0,0.82,0.0,0,0,0,7494003.0,-18.0
2026-09-12,Mitchell Weiser,SV Werder Bremen,BL1,,30.28062970568104,9136344.0,1.0,0.82,0.0,0,0,0,7491802.0,-18.0
2026-09-12,Williot Swedberg,RC Celta de Vigo,PD,,20.49828884325804,8997461.0,1.0,1.0,0.0,0,0,0,8997461.0,0.0
2026-09-12,Marco Grüll,SV Werder Bremen,BL1,,26.072553045859,8982389.0,0.99,0.95,0.4667,1,2,3,8447937.0,-5.9
2026-09-12,Borja Iglesias,RC Celta de Vigo,PD,,31.537303216974674,8945561.0,1.0,0.82,0.0,0,0,0,7335360.0,-18.0
2026-09-12,Sinaly Diomandé,AJ Auxerre,FL1,,23.312799452429843,8878731.0,1.0,1.0,0.0,0,0,0,8878731.0,0.0
2026-09-12,Hugo Ekitike,Eintracht Frankfurt,BL1,,22.11635865845312,8826531.0,1.0,1.0,0.0,0,0,0,8826531.0,0.0
2026-09-12,Mohammed Amoura,VfL Wolfsburg,BL1,,24.229979466119097,8802750.0,1.0,1.0,0.0,0,0,0,8802750.0,0.0
2026-09-12,Răzvan Marin,Cagliari Calcio,SA,,28.191649555099247,8795810.0,1.0,0.95,0.0,0,0,0,8356020.0,-5.0
2026-09-12,Mostafa Mohamed,FC Nantes,FL1,,26.67488021902806,8599999.0,1.0,0.95,0.0,0,0,0,8169999.0,-5.0
2026-09-12,Ante Budimir,CA Osasuna,PD,,33.02943189596167,8574031.0,1.09,0.82,0.8,4,0,5,7663469.0,-10.6
2026-09-12,Julián Álvarez,Club Atlético de Madrid,PD,,24.501026694045173,8559970.0,1.0,1.0,0.0,0,0,0,8559970.0,0.0
2026-09-12,Benedict Hollerbach,1. FC Union Berlin,BL1,,23.208761122518823,8524045.0,1.0,1.0,0.0,0,0,0,8524045.0,0.0
2026-09-12,Raúl Jiménez,Fulham FC,PL,,33.242984257357975,8464198.0,1.0,0.82,0.0,0,0,0,6940642.0,-18.0
2026-09-12,Johannes Eggestein,FC St. Pauli 1910,BL1,,26.2340862422998,8449044.0,1.0,0.95,0.0,0,0,0,8026592.0,-5.0
2026-09-12,Josué Casimir,Le Havre AC,FL1,,22.85284052019165,8442922.0,1.0,1.0,0.0,0,0,0,8442922.0,0.0
2026-09-12,Jacob Ondrejka,Parma Calcio 1913,SA,,21.913757700205338,8411595.0,1.0,1.0,0.0,0,0,0,8411595.0,0.0
2026-09-12,Danilo Cataldi,ACF Fiorentina,SA,,29.987679671457904,8400772.0,1.0,0.95,0.0,0,0,0,7980733.0,-5.0
2026-09-12,Dodi Lukebakio,Sevilla FC,PD,,26.85284052019165,8300683.5,1.0,0.95,0.0,0,0,0,7885649.0,-5.0
2026-09-12,Romain Del Castillo,Stade Brestois 29,FL1,,28.34223134839151,8221184.5,0.91,0.95,0.2,1,0,2,7107214.0,-13.6
2026-09-12,Davide Zappacosta,Atalanta BC,SA,,32.139630390143736,8216301.5,1.0,0.82,0.0,0,0,0,6737367.0,-18.0
2026-09-12,Bryan Gil,Girona FC,PD,,23.468856947296374,8112281.0,1.0,1.0,0.0,0,0,0,8112281.0,0.0
2026-09-12,M'Bala Nzola,Racing Club de Lens,FL1,,27.95345653661876,8080700.5,1.0,0.95,0.0,0,0,0,7676665.0,-5.0
2026-09-12,Maximilian Arnold,VfL Wolfsburg,BL1,,30.18206707734429,8079991.5,1.0,0.82,0.0,0,0,0,6625593.0,-18.0
2026-09-12,Robin Gosens,ACF Fiorentina,SA,,30.07529089664613,8066656.5,0.91,0.82,0.2,1,0,3,6019339.0,-25.4
2026-09-12,Jordan Ayew,Leicester City FC,PL,,32.889801505817935,7963125.0,1.0,0.82,0.0,0,0,0,6529762.0,-18.0
2026-09-12,Wesley Saïd,Racing Club de Lens,FL1,,29.286789869952088,7900651.0,1.0,0.95,0.0,0,0,0,7505618.0,-5.0
2026-09-12,Arnaud Nordin,Montpellier HSC,FL1,,26.12457221081451,7882964.0,1.0,0.95,0.0,0,0,0,7488816.0,-5.0
2026-09-12,Himad Abdelli,Angers SCO,FL1,,24.70636550308008,7867755.5,1.0,1.0,0.0,0,0,0,7867756.0,0.0
2026-09-12,Justin Njinmah,SV Werder Bremen,BL1,,23.709787816564,7803134.0,1.0,1.0,0.0,0,0,0,7803134.0,0.0
2026-09-12,Sehrou Guirassy,Borussia Dortmund,BL1,,28.38877481177276,7698241.0,1.03,0.95,0.6,2,2,3,7532729.0,-2.1
2026-09-12,Abel Ruiz,Girona FC,PD,,24.50924024640657,7690118.0,1.0,1.0,0.0,0,0,0,7690118.0,0.0
2026-09-12,Ferrán Torres,FC Barcelona,PD,,24.421629021218344,7669259.5,0.97,1.0,0.4,2,0,3,7439182.0,-3.0
2026-09-12,Alassane Pléa,Borussia Mönchengladbach,BL1,,31.394934976043807,7634167.0,1.0,0.82,0.0,0,0,0,6260017.0,-18.0
2026-09-12,Morgan Guilavogui,FC St. Pauli 1910,BL1,,26.39561943874059,7610382.5,1.0,0.95,0.0,0,0,0,7229863.0,-5.0
2026-09-12,Mario Götze,Eintracht Frankfurt,BL1,,32.16153319644079,7526261.0,1.0,0.82,0.0,0,0,0,6171534.0,-18.0
2026-09-12,Assane Diao,Como 1907,SA,,18.899383983572896,7483810.5,1.01,1.0,0.5333,2,1,3,7558649.0,1.0
2026-09-12,Roberto Fernández,RCD Espanyol de Barcelona,PD,,22.0807665982204,7472827.5,1.15,1.0,1.0,5,0,5,8593752.0,15.0
2026-09-12,Casper Tengstedt,Hellas Verona FC,SA,,24.16700889801506,7436797.0,1.0,1.0,0.0,0,0,0,7436797.0,0.0
2026-09-12,Ko Itakura,Borussia Mönchengladbach,BL1,,27.509924709103355,7430466.0,1.0,0.95,0.0,0,0,0,7058943.0,-5.0
2026-09-12,Dani Raba,CD Leganés,PD,,28.7583846680356,7422342.5,1.0,0.95,0.0,0,0,0,7051225.0,-5.0
2026-09-12,Felix Agu,SV Werder Bremen,BL1,,24.84599589322382,7400333.0,1.0,1.0,0.0,0,0,0,7400333.0,0.0
2026-09-12,Keven Schlotterbeck,FC Augsburg,BL1,,27.260780287474333,7242450.0,1.0,0.95,0.0,0,0,0,6880328.0,-5.0
2026-09-12,Paul Nebel,1. FSV Mainz 05,BL1,,21.80971937029432,7199918.0,1.0,1.0,0.0,0,0,0,7199918.0,0.0
2026-09-12,Phillip Tietz,FC Augsburg,BL1,,27.06365503080082,7077931.5,1.03,0.95,0.6,3,0,3,6925756.0,-2.1
2026-09-12,Emanuel Emegha,RC Strasbourg Alsace,FL1,,21.492128678987,7048260.0,1.0,1.0,0.0,0,0,0,7048260.0,0.0
2026-09-12,Juan Cruz,CD Leganés,PD,,24.268309377138944,7036305.5,1.0,1.0,0.0,0,0,0,7036306.0,0.0
2026-09-12,Oliver Burke,SV Werder Bremen,BL1,,27.318275154004105,7022757.0,1.0,0.95,0.0,0,0,0,6671619.0,-5.0
2026-09-12,Benjamin Šeško,RB Leipzig,BL1,,21.17180013689254,6952513.0,0.91,1.0,0.2,1,0,3,6326787.0,-9.0
2026-09-12,Luis Rioja,Valencia CF,PD,,30.792607802874745,6874102.5,1.0,0.82,0.0,0,0,0,5636764.0,-18.0
2026-09-12,Marcus Thuram-Ulien,FC Internazionale Milano,SA,,26.98699520876112,6858099.5,0.91,0.95,0.2,1,0,3,5928827.0,-13.6
2026-09-12,Joel Pohjanpalo,Venezia FC,SA,,29.883641341546884,6690127.5,1.0,0.95,0.0,0,0,0,6355621.0,-5.0
2026-09-12,Borja Mayoral,Getafe CF,PD,,27.32375085557837,6567608.5,1.0,0.95,0.0,0,0,0,6239228.0,-5.0
2026-09-12,Tom Rothe,1. FC Union Berlin,BL1,,19.756331279945243,6563012.5,1.0,1.0,0.0,0,0,0,6563012.0,-0.0
2026-09-12,Neal Maupay,Olympique de Marseille,FL1,,27.964407939767284,6561004.0,1.0,0.95,0.0,0,0,0,6232954.0,-5.0
2026-09-12,Kevin Stöger,Borussia Mönchengladbach,BL1,,30.92950034223135,6556156.5,1.0,0.82,0.0,0,0,0,5376048.0,-18.0
